,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.9326067821004358,0.9322899995234988,0.9342320767904245,0.9321797123386274,-0.09307698831026859,,,0.9034876193001312,-0.17017437523803217,-0.010953254620937535,1.0,0.9621411216787468,0.9774482580401502,-0.1626659496249927,-0.09201638362580875,-0.08108710086187164,-0.050204953320339155,0.7963917908684932,-0.054304832554145845,-0.05432114443093403,0.9313836000075043,-0.13291358847225263,-0.041710764434067675,-0.13913004022048403,-0.05484006606432779,-0.2683585202433509
SMA200,0.9102274891079779,0.9103529972498924,0.9120828624089765,0.9112629113382335,-0.05257851098342348,,,0.8713754393938725,-0.03381008222045235,-0.01079723299825132,0.9621411216787468,1.0,0.940697861638345,-0.13597691098071987,-0.058393311087739604,-0.08092996245048902,0.04023532789642864,0.77984782193391,-0.023573266617137444,-0.025079783854532262,0.8771238611987607,-0.08792060969411286,-0.016594025438361762,-0.07681046529929114,-0.029318569371273848,-0.1871088970837575
EMA20,0.9777942242825676,0.9767433182826026,0.9782733976398654,0.9759681281180208,-0.06555010384514308,,,0.9074607439823266,-0.2084987148241368,-0.01392746925412198,0.9774482580401502,0.940697861638345,1.0,-0.03656049219677302,0.09776072676299082,0.12615926716356057,-0.04453360818400486,0.8259619933067536,-0.014680725926778304,0.0015646535496354234,0.9535736739688633,-0.011191240204579456,-0.05830619417768171,-0.08708151237147242,-0.063401888753992,-0.2139092785727119
RSI,0.14428586542515698,0.15759472541397826,0.15278421882205942,0.1682303939234816,0.3002948215186197,,,-0.05786119280053745,-0.09263101558428892,0.09455787677386766,-0.1626659496249927,-0.13597691098071987,-0.03656049219677302,1.0,0.7926234145185703,0.5964550592540738,0.6820339173683775,0.0011656580259427163,0.8265415295476273,0.8218523907027565,0.09353142780200134,0.36231737266681535,0.17267518357727624,0.7859297594246731,0.3531313652125177,0.33094718368075887
MACD,0.2580271099241067,0.25661006210176635,0.25250130656943687,0.25365258988171185,0.20457430994119283,,,0.013615540851268591,-0.09289402735285952,0.014858030792211735,-0.09201638362580875,-0.058393311087739604,0.09776072676299082,0.7926234145185703,1.0,0.9292547499503606,0.4281175037608308,0.15230243011891295,0.45485416340383467,0.5620345209559231,0.15798337117095415,0.5794418728330671,-0.005491307511089863,0.5459104216200216,0.005565478881982738,0.4008830611658853
MACD_Signal,0.23407954559736333,0.22986281800747013,0.22788784199679998,0.22555758909268386,0.11430804661251245,,,0.02687147832018439,-0.1602555563747163,-0.02354887845403727,-0.08108710086187164,-0.08092996245048902,0.12615926716356057,0.5964550592540738,0.9292547499503606,1.0,0.06395914141836012,0.15182898892763197,0.20208412377141244,0.2978839312755454,0.131723122460372,0.5818506401029869,-0.09115467085943038,0.24665525619766004,-0.06968567654331016,0.28613848809473524
MACD_Hist,0.12439304791800505,0.13088019133861112,0.1246125589581891,0.13342273931975082,0.2729881447744894,,,-0.028953886284211604,0.14108616909115104,0.09774067339659243,-0.050204953320339155,0.04023532789642864,-0.04453360818400486,0.6820339173683775,0.4281175037608308,0.06395914141836012,1.0,0.040004462924496616,0.7343413632795814,0.7895179370662554,0.1045331320245836,0.1419003967879368,0.20814909387682015,0.8712781256066687,0.1854989013316741,0.38293758778810405
ATR,0.8271119497112456,0.8324887609504719,0.8187017810782516,0.8247702024603714,0.1738171695845353,,,0.7163585726384125,-0.07509411276047254,-0.0018511293878426512,0.7963917908684932,0.77984782193391,0.8259619933067536,0.0011656580259427163,0.15230243011891295,0.15182898892763197,0.040004462924496616,1.0,-0.04295369196314219,-0.032906951847732284,0.8368148836611979,0.3772582078601975,0.025440638129653036,0.06440464379709834,-0.01640903921386157,0.2488747883429986
Stoch_K,0.12979609887047988,0.14494167888141074,0.14474709397828103,0.16278949790616032,0.18078688476277371,,,-0.009742231522819075,-0.010130067507908236,0.09303828448276352,-0.054304832554145845,-0.023573266617137444,-0.014680725926778304,0.8265415295476273,0.45485416340383467,0.20208412377141244,0.7343413632795814,-0.04295369196314219,1.0,0.9162960994254186,0.11178028854701332,0.1015655798505907,0.15322241665372552,0.7214259538318064,0.4063086068946874,0.17501223405900862
Stoch_D,0.16677195810097661,0.16931660254092862,0.16873690476142095,0.17369260675668713,0.17337507270721006,,,-0.010380298220728407,-0.010939517536501348,0.07996119609324599,-0.05432114443093403,-0.025079783854532262,0.0015646535496354234,0.8218523907027565,0.5620345209559231,0.2978839312755454,0.7895179370662554,-0.032906951847732284,0.9162960994254186,1.0,0.12289178956567495,0.12727516864203411,0.1363842245510185,0.738543678079427,0.13873237605485467,0.18412894222239592
OBV,0.9571079580358822,0.9593984986548143,0.9585799603714379,0.9599484530857182,-0.013904635826931688,,,0.8619161217295237,-0.2332375021841043,0.010317916915406282,0.9313836000075043,0.8771238611987607,0.9535736739688633,0.09353142780200134,0.15798337117095415,0.131723122460372,0.1045331320245836,0.8368148836611979,0.11178028854701332,0.12289178956567495,1.0,0.0126630852049953,-0.0165666253374333,0.05356803203719194,0.0038229785371127452,-0.1255683875056298
Volume_SMA20,0.07651087321964181,0.07852358940558006,0.06587743204840431,0.07296104090414474,0.35881253582662875,,,-0.023734890182728268,-0.03016247521575283,-0.00015741791065563567,-0.13291358847225263,-0.08792060969411286,-0.011191240204579456,0.36231737266681535,0.5794418728330671,0.5818506401029869,0.1419003967879368,0.3772582078601975,0.1015655798505907,0.12727516864203411,0.0126630852049953,1.0,-0.03374796074794776,0.2980657828578435,0.03593931003067718,0.7667244159810355
Relative_Volume,-0.023161154426202136,0.00836008437555851,-0.03414037491025479,-0.005897963257228741,0.8955830827415567,,,-0.027505312609296513,0.02555003042561474,0.04096749992701482,-0.041710764434067675,-0.016594025438361762,-0.05830619417768171,0.17267518357727624,-0.005491307511089863,-0.09115467085943038,0.20814909387682015,0.025440638129653036,0.15322241665372552,0.1363842245510185,-0.0165666253374333,-0.03374796074794776,1.0,0.24733604142734747,0.38274136203736714,0.12261265350843206
ROC,0.08366461307337568,0.09585130283854175,0.08507285430209809,0.0987574171830476,0.3775637693018174,,,-0.07906709215198869,0.04757946300855718,0.1283973406333799,-0.13913004022048403,-0.07681046529929114,-0.08708151237147242,0.7859297594246731,0.5459104216200216,0.24665525619766004,0.8712781256066687,0.06440464379709834,0.7214259538318064,0.738543678079427,0.05356803203719194,0.2980657828578435,0.24733604142734747,1.0,0.2923714330860833,0.44889577674377845
Daily_Return,-0.047434406840919555,-0.0032959490313883145,-0.01418985157716974,0.02800324703815017,0.4066998849896342,,,-0.02874200048312933,0.016030324696795356,0.05124953016055461,-0.05484006606432779,-0.029318569371273848,-0.063401888753992,0.3531313652125177,0.005565478881982738,-0.06968567654331016,0.1854989013316741,-0.01640903921386157,0.4063086068946874,0.13873237605485467,0.0038229785371127452,0.03593931003067718,0.38274136203736714,0.2923714330860833,1.0,0.14490031871579231
Volatility,-0.11577154411700157,-0.1085665305531238,-0.1261911535044263,-0.11348145094607674,0.4317762264312393,,,-0.2615127209197843,0.26525404069224967,0.02206423793552513,-0.2683585202433509,-0.1871088970837575,-0.2139092785727119,0.33094718368075887,0.4008830611658853,0.28613848809473524,0.38293758778810405,0.2488747883429986,0.17501223405900862,0.18412894222239592,-0.1255683875056298,0.7667244159810355,0.12261265350843206,0.44889577674377845,0.14490031871579231,1.0
