,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
MACD_Hist,0.03510291484463498,0.046010052868500836,0.04545061383489505,0.05726746865193767,0.02465342756270785,,,-0.0491045519795711,0.0770580744908497,0.026233874462620606,-0.20101376325797773,-0.032537412945464125,-0.19085617152767642,0.6553085518376575,0.37294026889960824,0.04331717361475394,1.0,-0.05459925216326131,0.7473951550519464,0.798881444940001,0.01896393061514061,0.07012718769546229,-0.013041615379376504,0.8427501612078193,0.1700706315341597,0.13020064680339039
ATR,0.31838762835649714,0.34011830554681094,0.2973608805596725,0.3149917114322637,0.22737807817489925,,,-0.23223236102464898,0.08599192346300284,-0.025896036195153897,0.29068508774393237,0.27794734019752554,0.3214862699124186,0.02750445711125492,0.08474171326475466,0.10816904371795154,-0.05459925216326131,1.0,-0.011917753710268451,-0.0031825435291854133,0.14087185467508284,0.3707272454996928,0.0334499299923397,-0.00023614929470306526,-0.01034934435881449,0.5611829789053546
Stoch_K,0.16578310832770785,0.19113972288971257,0.19190726906013159,0.22074026774231625,0.006511396183960055,,,-0.05271747888247121,0.08307730034430796,0.013183818098501368,-0.15377470284049238,-0.1276769062530726,-0.048459394895709273,0.8440061362045447,0.5159029818659393,0.28576526649405243,0.7473951550519464,-0.011917753710268451,1.0,0.9066631466817998,0.11438727611666302,0.051018528991969556,-0.027278623383803484,0.808264208434901,0.4461970456312204,0.08630722190359875
Stoch_D,0.2143041928068984,0.22210124556712074,0.22201875297470816,0.23256974301260597,-0.000475958808296853,,,-0.05036415273657726,0.08021089024348807,0.021774544320755256,-0.1565438827142685,-0.13629987909137034,-0.02361100277709738,0.837156172974066,0.6230069725717677,0.3829647961454022,0.798881444940001,-0.0031825435291854133,0.9066631466817998,1.0,0.1258337226721378,0.04912887956844561,-0.035896732839417286,0.8113399695412786,0.13693088243624943,0.09189421559101624
OBV,0.6845368339341265,0.6829529624276147,0.6899948157632756,0.6889889953145424,-0.10372968461984607,,,0.4464404935841031,-0.017648724411647675,-0.0023749215588011402,0.5984391849940964,0.3543455922541462,0.6683404227259246,0.17661803934357145,0.21973239756882937,0.22852773074035632,0.01896393061514061,0.14087185467508284,0.11438727611666302,0.1258337226721378,1.0,-0.18284535544372288,-0.0177466410823556,0.09268771330609447,0.024688038360985726,-0.2253834926779443
Volume_SMA20,-0.14377480229296333,-0.13138845789493037,-0.1532039650581089,-0.14138813995476573,0.427462139127864,,,-0.2500128409544524,0.07695883241980048,0.011308032234839947,-0.1784587017430864,-0.11037465174373075,-0.17370363695728716,0.052935517333603035,0.03949912113589821,0.01579523580144597,0.07012718769546229,0.3707272454996928,0.051018528991969556,0.04912887956844561,-0.18284535544372288,1.0,-0.053788934600632075,0.06917076249765353,0.026036533767095776,0.4544914703825337
Relative_Volume,-0.017758801423420133,0.0021195277893049365,-0.037865704249367346,-0.01833623632245847,0.7923976076782494,,,0.005664859919038564,-0.010281300392590318,-0.04006690875630614,0.0037972727232724233,-0.008222917707019125,-0.009238779778547465,-0.026069407465767473,-0.03263248107834559,-0.03180652909855555,-0.013041615379376504,0.0334499299923397,-0.027278623383803484,-0.035896732839417286,-0.0177466410823556,-0.053788934600632075,1.0,-0.01654230648278624,0.02296895684995574,-0.009361102615813174
ROC,0.15596903570498452,0.1741243718649236,0.17349450642131745,0.1927338584693345,0.020175733980991314,,,-0.06637008095051335,0.06276627263238896,0.005308647732909171,-0.19537390903858368,-0.1459194788025613,-0.07933813988592278,0.8141029822570719,0.5804783101021183,0.32053784989302064,0.8427501612078193,-0.00023614929470306526,0.808264208434901,0.8113399695412786,0.09268771330609447,0.06917076249765353,-0.01654230648278624,1.0,0.3079269256967726,0.12393837176768081
Daily_Return,-0.03971031895680042,0.018536084115428668,0.014964154199980654,0.06813990993227353,0.03714619940166605,,,-0.027762918890220395,0.027321719003474326,0.008252475283872912,-0.07106793403784081,-0.04649189478662786,-0.06867864879911094,0.3491116779652719,0.03561686193739622,-0.023360566015706644,0.1700706315341597,-0.01034934435881449,0.4461970456312204,0.13693088243624943,0.024688038360985726,0.026036533767095776,0.02296895684995574,0.3079269256967726,1.0,0.04631745371477303
Volatility,-0.20923238226709484,-0.19344201660600485,-0.22175610743154978,-0.2073855206473203,0.22116957531804904,,,-0.39454497488014695,0.1078970906102147,0.02154967821257798,-0.24644516956466758,-0.08457144963854217,-0.2437861013196728,0.08078676563658492,0.048013054488655886,0.004174049662046981,0.13020064680339039,0.5611829789053546,0.08630722190359875,0.09189421559101624,-0.2253834926779443,0.4544914703825337,-0.009361102615813174,0.12393837176768081,0.04631745371477303,1.0
