,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.9497401593797411,0.9500240621306245,0.9508332188192743,0.9479959397840058,0.05354392959520292,-0.021432770838803655,-0.018337640599742765,0.8003327202318969,0.06529148741968994,-0.012991705024216801,1.0,0.9569757572876451,0.9819228450349788,0.06640660564209906,0.1428453417628505,0.2024005376451462,-0.13007420950715834,-0.4653966190475867,-0.04965463499410751,-0.04768314845625589,0.8383960676736029,0.11198956648993741,0.009786084855499807,-0.03296460826326918,-0.019540168597184833,-0.5706012782709792
SMA200,0.9227859002931666,0.9243132503981691,0.9248620324561968,0.9232789866246559,0.07482435290632158,-0.005040738832524304,8.494533743001597e-05,0.8842410433826905,-0.0573342875714425,-0.024847954205985564,0.9569757572876451,1.0,0.9443252823122121,0.12221651399533484,0.17784190544481704,0.21032263020802255,-0.04965826464203028,-0.4386281814610545,0.014549063773242152,0.019950255068972994,0.7965807049563353,0.1387846395637052,0.022355907560533024,0.027754877901534813,-0.0019808717356235906,-0.5369754970963438
EMA20,0.9845873545406485,0.9840786962791608,0.9848171111285776,0.9826396801558885,0.05147198992747185,-0.0197096881094345,-0.019220741560958408,0.8176233142673396,0.01782803783439591,-0.015559033896696689,0.9819228450349788,0.9443252823122121,1.0,0.18187754597479583,0.3096644127347153,0.3801193110908341,-0.12392129728651918,-0.4579045878003731,0.003892759566727347,0.023435316789048186,0.8732283762243604,0.14552012631893868,-0.0060940558496393096,0.024447622387981115,-0.0215152617744868,-0.5797763471270566
RSI,0.31538881820997144,0.3354528511764786,0.33185806044422056,0.3535479666042997,0.07384628888297255,0.05599664302068786,0.032285245203988254,0.15695020076578775,-0.041222276410185096,-0.048653138245175476,0.06640660564209906,0.12221651399533484,0.18187754597479583,1.0,0.8132423651054945,0.6285062743584972,0.6710363905670762,-0.03894266460912133,0.8661507394947637,0.843572351666789,0.31515199084697704,0.2841885631723493,-0.054112670908327165,0.7811093475904812,0.35130967981404415,-0.13972395825869288
MACD,0.4288829154778529,0.42668155918585937,0.42632555624941304,0.43153927906608536,0.023547306561723796,0.03554287792890903,0.002481148575252796,0.27153418033546844,-0.17901596192452557,-0.0138018721199325,0.1428453417628505,0.17784190544481704,0.3096644127347153,0.8132423651054945,1.0,0.9390889033182815,0.3771134004561383,-0.0751553949698369,0.518834173738468,0.6428030005906996,0.39334168126865,0.2930348329420498,-0.09111834457154673,0.5653704810588674,0.01952300118237664,-0.1799766767783948
MACD_Signal,0.4599097731221379,0.45436448932344725,0.4543496680087487,0.4569185841148371,0.012035845208526939,0.0017177815763432457,-0.01847982955836777,0.32203629668355677,-0.2295062548386407,-0.008921509232530316,0.2024005376451462,0.21032263020802255,0.3801193110908341,0.6285062743584972,0.9390889033182815,1.0,0.03584317278918507,-0.10997547425147061,0.26811563846422026,0.37721163125185403,0.42735126547280317,0.24234737503678783,-0.07700613425531097,0.29687314808085846,-0.032887927395320656,-0.2163696549618715
MACD_Hist,0.007722513591358578,0.016265245834025163,0.01526998039160067,0.023507800247270432,0.03603694416507351,0.09872453435253015,0.057016086661027345,-0.07827096743526887,0.09794217554256036,-0.016091383543597147,-0.13007420950715834,-0.04965826464203028,-0.12392129728651918,0.6710363905670762,0.3771134004561383,0.03584317278918507,1.0,0.07783113917360357,0.7861539119499137,0.852635603187365,-0.007884640753908016,0.19900344858897,-0.057435910452530506,0.8439765209558413,0.14539978928703412,0.05974675726940865
ATR,-0.4389110541617406,-0.42665542432743364,-0.4514130233186822,-0.43855033456578135,0.13321889393538974,0.0049094987043866245,-0.019002128434794246,-0.47350694098041823,0.15338633318604333,-0.0606158625994031,-0.4653966190475867,-0.4386281814610545,-0.4579045878003731,-0.03894266460912133,-0.0751553949698369,-0.10997547425147061,0.07783113917360357,1.0,0.04318483299752027,0.04177909492639006,-0.18344137344844583,0.16280920961135176,0.0708766771285852,0.02292703428899149,0.02456100407414028,0.8694417607498639
Stoch_K,0.1217338198120349,0.14994085406200422,0.14434928731075325,0.1727438397236295,0.05051891032458165,0.061804528313741454,0.041158388064240554,0.007883418967696456,0.047268604060517805,-0.050700024744177834,-0.04965463499410751,0.014549063773242152,0.003892759566727347,0.8661507394947637,0.518834173738468,0.26811563846422026,0.7861539119499137,0.04318483299752027,1.0,0.8827613022798221,0.14477836305415404,0.18607236650954026,-0.04978893804276539,0.8054266360458334,0.4689277351658556,-0.0005890424654880048
Stoch_D,0.16994022502963863,0.17474509268388033,0.17255116068328752,0.18017456649543975,0.010739198426666237,0.06014997378901226,0.03118024092153386,0.022182361149444378,0.025577166455116804,-0.020255026851774764,-0.04768314845625589,0.019950255068972994,0.023435316789048186,0.843572351666789,0.6428030005906996,0.37721163125185403,0.852635603187365,0.04177909492639006,0.8827613022798221,1.0,0.15714882715153083,0.2010182347961249,-0.0853992268540583,0.7955999219514881,0.09858480617301743,0.005643894705102522
OBV,0.8811953266276847,0.887163244997829,0.882436680883328,0.8865123453226057,0.1153550094990679,0.0007039895944114754,-0.007996097006711864,0.6781821845219113,0.052081529519110076,-0.028107810028617806,0.8383960676736029,0.7965807049563353,0.8732283762243604,0.31515199084697704,0.39334168126865,0.42735126547280317,-0.007884640753908016,-0.18344137344844583,0.14477836305415404,0.15714882715153083,1.0,0.3182457570850179,-0.012416531296543624,0.14720622408968134,0.038002312582272366,-0.3555898729167826
Volume_SMA20,0.1862619544376441,0.190028958794672,0.18396258636266363,0.1917033878899141,0.3602942818544762,0.07613029109059556,0.04889610438738064,0.21223450308056097,-0.10825412380426808,0.031856767164862285,0.11198956648993741,0.1387846395637052,0.14552012631893868,0.2841885631723493,0.2930348329420498,0.24234737503678783,0.19900344858897,0.16280920961135176,0.18607236650954026,0.2010182347961249,0.3182457570850179,1.0,-0.024791737287257747,0.224647969567674,0.06133455117552468,0.044253342310123324
Relative_Volume,-0.023500374923981427,-0.005111776117146016,-0.037202801177505365,-0.016608310941414843,0.893731052559346,0.021059968000324218,0.018348968082960583,0.04274002838899651,-0.041325786092743066,-0.15567020937497875,0.009786084855499807,0.022355907560533024,-0.0060940558496393096,-0.054112670908327165,-0.09111834457154673,-0.07700613425531097,-0.057435910452530506,0.0708766771285852,-0.04978893804276539,-0.0853992268540583,-0.012416531296543624,-0.024791737287257747,1.0,-0.0642635287876721,0.053312670425886645,-0.028102502950518284
ROC,0.1500442321845388,0.1683026947393844,0.1652801519916014,0.18288198064324923,0.049370039849342615,0.13430277644708213,0.0915439284340157,0.03400939463177028,0.025015640750763846,-0.006777231532648348,-0.03296460826326918,0.027754877901534813,0.024447622387981115,0.7811093475904812,0.5653704810588674,0.29687314808085846,0.8439765209558413,0.02292703428899149,0.8054266360458334,0.7955999219514881,0.14720622408968134,0.224647969567674,-0.0642635287876721,1.0,0.30096921531999266,-0.040977270731251646
Daily_Return,-0.04416868949495989,0.015682513606286145,0.007849045163213424,0.06170368621780535,0.10718720408266272,0.04060721671604354,0.04381087953025978,-0.014766535604554301,0.041823326691925775,-0.006038848074052789,-0.019540168597184833,-0.0019808717356235906,-0.0215152617744868,0.35130967981404415,0.01952300118237664,-0.032887927395320656,0.14539978928703412,0.02456100407414028,0.4689277351658556,0.09858480617301743,0.038002312582272366,0.06133455117552468,0.053312670425886645,0.30096921531999266,1.0,-0.008024813795097827
Volatility,-0.5714067230496505,-0.5678104437094207,-0.5818188523083104,-0.5745008068499489,-0.0018158127449258263,0.01198852686622823,-0.006614026072515535,-0.5928414809216488,0.19050360405956374,-0.00514762711503389,-0.5706012782709792,-0.5369754970963438,-0.5797763471270566,-0.13972395825869288,-0.1799766767783948,-0.2163696549618715,0.05974675726940865,0.8694417607498639,-0.0005890424654880048,0.005643894705102522,-0.3555898729167826,0.044253342310123324,-0.028102502950518284,-0.040977270731251646,-0.008024813795097827,1.0
