,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.7426490837218394,0.7346012435770031,0.7375818205194147,0.7320465290009093,-0.21304466329827149,0.005130553418747232,,-0.11010676585786798,-0.6141552510378729,-0.012784463209221478,1.0,0.11665762162803003,0.8967608233126103,-0.08842317012718126,-0.07976627939681444,0.007811775547879761,-0.2817030203584862,0.29082077356344455,-0.15218571485691829,-0.15003163568898845,0.7411222811888427,-0.37785966121975345,0.04318538785316614,-0.16521890755710483,-0.07422576272942195,-0.09893540576751696
SMA200,0.12961379594861583,0.13737269861747936,0.12555316633396124,0.12934270842715118,-0.09724619861617308,-0.013722111504449403,,-0.588997339510783,0.16940987451444706,0.024902675702727264,0.11665762162803003,1.0,0.12224848855083507,0.10970999724229452,0.036986943491942384,0.024224053899737023,0.045902278050692115,0.3801511022497898,0.0336316347586092,0.03071566429210978,0.33032161810036514,-0.13888257317108368,-0.0016484921773963822,0.059709896564870885,0.020268061157618953,0.42245642216265106
EMA20,0.934726134253958,0.9307801199013906,0.9319249521803203,0.9286278547445896,-0.213709297629264,-0.0018239419647904666,,-0.315822342660387,-0.3769439325535489,-0.006474609164898557,0.8967608233126103,0.12224848855083507,1.0,0.22430798800253027,0.34043639517477664,0.4419566886236336,-0.2437797955144946,0.4175605466694189,0.006621534600054584,0.04133603504620052,0.8717631196434106,-0.3041871416123857,-0.01110691343648527,0.015298192116285922,-0.053657697248266745,0.020360444448640356
RSI,0.5272178631502566,0.5454073615393494,0.5436843479413749,0.5557355397139693,-0.076593560342704,-0.04936829099780023,,-0.43296270738137366,0.40130910181462814,0.034835389186052584,-0.08842317012718126,0.10970999724229452,0.22430798800253027,1.0,0.8319463420299461,0.6748686383428107,0.6369673698696793,0.2953276914411588,0.8516529605171959,0.850294095806633,0.4652396831155643,0.10384771658113302,-0.16906287970160944,0.8120159746395326,0.34235108028607775,0.31214526480002996
MACD,0.5836098792072173,0.5889962900649023,0.5874794882652615,0.5896221176356676,-0.0424359059011101,-0.00633630180414877,,-0.4716616912129123,0.42478452894177715,0.022139091617653844,-0.07976627939681444,0.036986943491942384,0.34043639517477664,0.8319463420299461,1.0,0.9510356543944717,0.34016931548005924,0.3462095289093401,0.5208480652956885,0.6249377574836374,0.4411522365317292,0.13056443289301764,-0.1331031979394551,0.5930672331078963,0.04980436051746268,0.32692944798843093
MACD_Signal,0.6046875134483616,0.6092005383860606,0.6071018184552572,0.6087360446663187,-0.03727452588961871,0.0020138849346993714,,-0.47421360403425916,0.37486320069222495,0.018164021957639782,0.007811775547879761,0.024224053899737023,0.4419566886236336,0.6748686383428107,0.9510356543944717,1.0,0.0328642571096923,0.3527651420511578,0.2985279439446603,0.3894573005641742,0.4597004260080452,0.08143683658215739,-0.09589847113267536,0.35417771755753286,0.0005022707994560821,0.26743364408522213
MACD_Hist,0.047457222414859536,0.05114432525349662,0.05262477326330543,0.0545812305201296,-0.02381689128607327,-0.026616515564014797,,-0.08241657267975247,0.2331010000162507,0.01632689621299865,-0.2817030203584862,0.045902278050692115,-0.2437797955144946,0.6369673698696793,0.34016931548005924,0.0328642571096923,1.0,0.04624934533781968,0.775982908626958,0.8359242890403965,0.027915355928781534,0.17443189783105503,-0.13864256467605315,0.8402026092219665,0.15952164350590553,0.2435211988634646
ATR,0.46810123134285714,0.49424303366177974,0.45214735884335694,0.4760237287612048,0.28173025631266135,-0.019626339092254433,,-0.8495066003859413,0.17609039009602712,-0.03453963588179539,0.29082077356344455,0.3801511022497898,0.4175605466694189,0.2953276914411588,0.3462095289093401,0.3527651420511578,0.04624934533781968,1.0,0.17798418566657423,0.18279071423618576,0.5702823124773475,0.5447709851758951,-0.047624800927433146,0.21812211797448525,0.07563567330651375,0.8358177173196311
Stoch_K,0.29799426581244903,0.3185255630014309,0.3188425140179189,0.33550005035979186,-0.054093697742385025,-0.06392923541402647,,-0.24513209188638374,0.27541470399145923,0.025201262828507355,-0.15218571485691829,0.0336316347586092,0.006621534600054584,0.8516529605171959,0.5208480652956885,0.2985279439446603,0.775982908626958,0.17798418566657423,1.0,0.9129682207633535,0.27878144209722217,0.13535907074728132,-0.1561529988653794,0.8449341132270222,0.4539511666208887,0.23356321852669884
Stoch_D,0.3476568296252856,0.3517329134332754,0.3547705271346531,0.35652281557252835,-0.0817810817087325,-0.07142410560601377,,-0.25167905800643814,0.27879173965243187,0.025323275791106645,-0.15003163568898845,0.03071566429210978,0.04133603504620052,0.850294095806633,0.6249377574836374,0.3894573005641742,0.8359242890403965,0.18279071423618576,0.9129682207633535,1.0,0.2962972463362366,0.11713085596940992,-0.16429565687226927,0.8534972576622301,0.15118407015107363,0.23712669817282392
OBV,0.9016487122204399,0.9065606088816736,0.901155360643274,0.9043602131193812,-0.2310958466382348,-0.039995435453661694,,-0.5753503623594611,-0.11836277149468291,-0.01101293764794536,0.7411222811888427,0.33032161810036514,0.8717631196434106,0.4652396831155643,0.4411522365317292,0.4597004260080452,0.027915355928781534,0.5702823124773475,0.27878144209722217,0.2962972463362366,1.0,-0.22969264827288258,-0.08554839455838716,0.26553791835642615,0.07816859754471442,0.2400721202448274
Volume_SMA20,-0.2100743835492685,-0.1829564013561084,-0.2216200286124796,-0.19609066260517694,0.5521283805815739,-0.0006835673502482852,,-0.3574542862580207,0.3063238466826297,-0.00416170259171209,-0.37785966121975345,-0.13888257317108368,-0.3041871416123857,0.10384771658113302,0.13056443289301764,0.08143683658215739,0.17443189783105503,0.5447709851758951,0.13535907074728132,0.11713085596940992,-0.22969264827288258,1.0,-0.09766204473225318,0.1825518453317675,0.10159440029035745,0.6490277492126704
Relative_Volume,-0.07052956762951652,-0.061451298862744294,-0.08369425280671643,-0.07291231080331201,0.7392651880836983,0.15587951349121318,,0.11051436102644129,-0.12270022399837431,-0.03717257233708437,0.04318538785316614,-0.0016484921773963822,-0.01110691343648527,-0.16906287970160944,-0.1331031979394551,-0.09589847113267536,-0.13864256467605315,-0.047624800927433146,-0.1561529988653794,-0.16429565687226927,-0.08554839455838716,-0.09766204473225318,1.0,-0.16632573709609755,-0.01290810563705507,-0.08863307556238398
ROC,0.3133841224117756,0.3304830494616963,0.32543586560314364,0.33802748395968335,-0.04377674591726033,-0.04352423945209125,,-0.2741334590516529,0.3120269886338422,0.0016858192139030512,-0.16521890755710483,0.059709896564870885,0.015298192116285922,0.8120159746395326,0.5930672331078963,0.35417771755753286,0.8402026092219665,0.21812211797448525,0.8449341132270222,0.8534972576622301,0.26553791835642615,0.1825518453317675,-0.16632573709609755,1.0,0.3046428227498138,0.30560831169247626
Daily_Return,0.017906063530105976,0.07319481961706047,0.06596036435337443,0.10932442734287132,0.07609906992096518,-0.04471418611111732,,-0.09720211116842818,0.10917117201034861,0.003473800341590514,-0.07422576272942195,0.020268061157618953,-0.053657697248266745,0.34235108028607775,0.04980436051746268,0.0005022707994560821,0.15952164350590553,0.07563567330651375,0.4539511666208887,0.15118407015107363,0.07816859754471442,0.10159440029035745,-0.01290810563705507,0.3046428227498138,1.0,0.11386377506690618
Volatility,0.13763112420425716,0.16276897516821406,0.1247784726119838,0.14719658167928437,0.28994448642047094,-0.0321774447084209,,-0.7666220439488298,0.4126912016035006,-0.021140373499282956,-0.09893540576751696,0.42245642216265106,0.020360444448640356,0.31214526480002996,0.32692944798843093,0.26743364408522213,0.2435211988634646,0.8358177173196311,0.23356321852669884,0.23712669817282392,0.2400721202448274,0.6490277492126704,-0.08863307556238398,0.30560831169247626,0.11386377506690618,1.0
