,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,SMA50,SMA200,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,ATR,Stoch_K,Stoch_D,OBV,Volume_SMA20,Relative_Volume,ROC,Daily_Return,Volatility
SMA50,0.8032195331591269,0.7995069611149807,0.8014914990277939,0.7946111674759927,-0.3273268868916405,-0.06513376604714236,,-0.14173986199573782,0.04054912306097809,0.013035040153623017,1.0,0.35620967164620315,0.9197094319932066,-0.07668637127718252,-0.036064807197880244,0.04359380400004129,-0.2472842399507574,0.27117784614504514,-0.1160199683683785,-0.11542062640117573,0.5823633202624121,-0.5920784956767022,-0.044831223603101246,-0.11958041640048034,-0.046168759742119564,-0.12467781551415309
SMA200,0.049718371721409554,0.05747208705672847,0.04652334725926707,0.04593435039764193,-0.1717999520095053,-0.0394958790447821,,-0.1437963985220982,-0.03247500111551893,-0.009784360455707991,0.35620967164620315,1.0,0.1529978486099338,-0.31807896472525027,-0.4122586533705564,-0.4283690731633297,-0.020075127108773943,0.46921157967752813,-0.22488801142489906,-0.24431900961546682,0.5829525703200502,-0.3218879673447384,0.0026161326196621907,-0.18737499792617104,-0.04698056141113285,0.4223475786389256
EMA20,0.9511048104025306,0.9480867342772569,0.9502584451056543,0.9454898605399029,-0.29002864451318905,-0.05503000502425579,,-0.19332023835750353,0.06117004051715744,0.016590105686714613,0.9197094319932066,0.1529978486099338,1.0,0.20582881709945786,0.33382568590824385,0.4259952836903824,-0.22338526808476655,0.3005485658461918,0.03691917478911859,0.06805186063954305,0.604284949904178,-0.5079613643942961,-0.05787665980908118,0.031140714123059125,-0.03606277383910876,-0.12392407747979406
RSI,0.46916454101830113,0.4882079533085114,0.4833879481958799,0.5023327082896839,0.0494587858741393,-0.02209154355425955,,-0.27176384892291705,0.14452991659760506,0.03131626365169521,-0.07668637127718252,-0.31807896472525027,0.20582881709945786,1.0,0.8493162365555554,0.6907695746977778,0.6220645800749929,0.24120863778432927,0.8645572548437975,0.8644511150749212,0.16273658712487987,0.16413136297608819,-0.051958038132916384,0.8159391698981892,0.3328854486845366,0.23679430205146343
MACD,0.54272644947607,0.5464322469101082,0.5448476776870471,0.54981658111892,0.05170295884590702,0.0027237115071664835,,-0.19822034552780643,0.08725259214869742,0.02956084903573049,-0.036064807197880244,-0.4122586533705564,0.33382568590824385,0.8493162365555554,1.0,0.9497822023118304,0.31914418320904225,0.1818706013374571,0.5515203318074138,0.6576858766136393,0.17773144444675257,0.14458359583323768,-0.046449233093775966,0.5796230964474219,0.0329972347310523,0.10155412437444279
MACD_Signal,0.5651372261092078,0.5652796553539448,0.5659000114947235,0.568637926564022,0.014091443680269997,0.002005859668615139,,-0.16162284474324815,0.03731204481828054,0.021262810058395996,0.04359380400004129,-0.4283690731633297,0.4259952836903824,0.6907695746977778,0.9497822023118304,1.0,0.006569060711669901,0.15297070762736137,0.33176201466630467,0.4270477101895889,0.18782491975017657,0.09774609501862161,-0.06174597031474618,0.3349849728630629,-0.016104944758349816,0.012113137808356045
MACD_Hist,0.022788218672382756,0.0341995393158399,0.027256845973469456,0.03484383223641885,0.122549869597208,0.0026291346629105715,,-0.14395464485226545,0.16582903341553976,0.03007018634998377,-0.2472842399507574,-0.020075127108773943,-0.22338526808476655,0.6220645800749929,0.31914418320904225,0.006569060711669901,1.0,0.11790989753174479,0.7577072984526291,0.8083938319031778,-0.0008795651159946905,0.16600813901442615,0.038569360345991156,0.8377545970195895,0.15422647799408135,0.287851879864316
ATR,0.3281715868375105,0.3532404634521302,0.31594696854749654,0.33477355131031333,-0.09794515008569099,-0.05484054751915289,,-0.8191750004970312,0.23441821630322845,-0.018357749873951043,0.27117784614504514,0.46921157967752813,0.3005485658461918,0.24120863778432927,0.1818706013374571,0.15297070762736137,0.11790989753174479,1.0,0.1310996219400772,0.1424014260211608,0.2976864163706254,-0.07050957207053132,-0.06627451239143813,0.16007840583579847,0.04910965027965581,0.8009487087250932
Stoch_K,0.2837946989657703,0.30912240898329796,0.303202978512735,0.32859479704644257,0.11189308341964263,-0.00013530399300586268,,-0.1536945824651717,0.14911868400702993,0.016652479974625774,-0.1160199683683785,-0.22488801142489906,0.03691917478911859,0.8645572548437975,0.5515203318074138,0.33176201466630467,0.7577072984526291,0.1310996219400772,1.0,0.9136187592618602,0.10585251719877703,0.1593390553693033,0.027204985186403106,0.8569339326031631,0.4562255263560244,0.20285044562513935
Stoch_D,0.33209028064314583,0.34114668152827016,0.33667993365462384,0.3454682410535062,0.10612013663284166,0.009261767303500219,,-0.15241516800138552,0.14137275604801905,0.05178694782939004,-0.11542062640117573,-0.24431900961546682,0.06805186063954305,0.8644511150749212,0.6576858766136393,0.4270477101895889,0.8083938319031778,0.1424014260211608,0.9136187592618602,1.0,0.12355842249945098,0.17212323748295347,0.005136023398415201,0.8656514971119332,0.1383489206793525,0.21297348961548318
OBV,0.58960742302329,0.5921228266577045,0.5933694385003319,0.5913252334755693,-0.22792171383174858,-0.07908158686759126,,0.04444361384377034,0.050305298316568874,0.04280015149702511,0.5823633202624121,0.5829525703200502,0.604284949904178,0.16273658712487987,0.17773144444675257,0.18782491975017657,-0.0008795651159946905,0.2976864163706254,0.10585251719877703,0.12355842249945098,1.0,-0.43171122164217235,-0.02431771213822298,0.0878902876450312,0.019671290762860227,0.12478546537000527
Volume_SMA20,-0.4199422383320001,-0.4101875797621332,-0.41364595660594794,-0.4057340660032325,0.396792275974991,-0.02657642154139685,,0.05015840761998961,-0.10086550435606532,0.03627573924022179,-0.5920784956767022,-0.3218879673447384,-0.5079613643942961,0.16413136297608819,0.14458359583323768,0.09774609501862161,0.16600813901442615,-0.07050957207053132,0.1593390553693033,0.17212323748295347,-0.43171122164217235,1.0,-0.08200364655609108,0.1279115789555073,0.05294787384874018,0.19550256626647022
Relative_Volume,-0.06285249438563459,-0.056708521687505044,-0.07065614121733296,-0.05806650748308263,0.8504383778402177,0.013141120267382405,,0.03963924254510849,0.02734108865820266,-0.04209183365848386,-0.044831223603101246,0.0026161326196621907,-0.05787665980908118,-0.051958038132916384,-0.046449233093775966,-0.06174597031474618,0.038569360345991156,-0.06627451239143813,0.027204985186403106,0.005136023398415201,-0.02431771213822298,-0.08200364655609108,1.0,0.025749803974761398,0.005241865861183857,-0.10779862597705422
ROC,0.2822754884990769,0.3000636464709798,0.2934698171033594,0.3088214541619723,0.09746833027729057,0.001872327086967456,,-0.19716464406231748,0.15167596985394907,0.00763818824028379,-0.11958041640048034,-0.18737499792617104,0.031140714123059125,0.8159391698981892,0.5796230964474219,0.3349849728630629,0.8377545970195895,0.16007840583579847,0.8569339326031631,0.8656514971119332,0.0878902876450312,0.1279115789555073,0.025749803974761398,1.0,0.27865170049486704,0.20273856457098516
Daily_Return,0.008573056423238324,0.061523142254689495,0.054823685368532424,0.10462965378760654,0.021476692576748613,-0.014783568620189954,,-0.07194720247506885,0.05468267566909475,-0.027858838733209167,-0.046168759742119564,-0.04698056141113285,-0.03606277383910876,0.3328854486845366,0.0329972347310523,-0.016104944758349816,0.15422647799408135,0.04910965027965581,0.4562255263560244,0.1383489206793525,0.019671290762860227,0.05294787384874018,0.005241865861183857,0.27865170049486704,1.0,0.0782069371603942
Volatility,-0.05644961736923075,-0.03350964530527624,-0.06345984241556277,-0.04472666186041716,-0.0036601263285489893,-0.04382951740368005,,-0.5924895677573758,0.12545931574477734,0.0319191464506665,-0.12467781551415309,0.4223475786389256,-0.12392407747979406,0.23679430205146343,0.10155412437444279,0.012113137808356045,0.287851879864316,0.8009487087250932,0.20285044562513935,0.21297348961548318,0.12478546537000527,0.19550256626647022,-0.10779862597705422,0.20273856457098516,0.0782069371603942,1.0
